game_id,season,week,away_team,away_score,home_team,home_score,result,total,overtime,spread_line,proj_margin,abs_error,vegas_abs_error,sqd_error,vegas_sqd_error,straight_up_win,vegas_straight_up_win,ATS_win,AE_ATS_win
2024_10_NE_CHI,2024,10,NE,19,CHI,3,-16,22,0,6.5,11.608695469440114,27.60869546944011,22.5,762.2400655242831,506.25,0,0,0,0
2024_10_BUF_IND,2024,10,BUF,30,IND,20,-10,50,0,-4.5,-10.519644301252391,0.5196443012523915,5.5,0.27003019982408616,30.25,1,1,1,1
2024_10_MIN_JAX,2024,10,MIN,12,JAX,7,-5,19,0,-7,-10.814586859193591,5.814586859193591,2,33.809420343106794,4,1,1,0,0
2024_10_DEN_KC,2024,10,DEN,14,KC,16,2,30,0,7.5,9.4915738093513,7.4915738093513,5.5,56.12367814095834,30.25,1,1,0,0
2024_10_ATL_NO,2024,10,ATL,17,NO,20,3,37,0,-3.5,3.2666482373631,0.26664823736309984,6.5,0.07110128248884803,42.25,1,0,1,1
2024_10_SF_TB,2024,10,SF,23,TB,20,-3,43,0,-6.5,-6.519338567912083,3.519338567912083,3.5,12.38574395559347,12.25,1,1,0,0
2024_10_PIT_WAS,2024,10,PIT,28,WAS,27,-1,55,0,1.5,1.4050292347837754,2.4050292347837754,2.5,5.784165620164632,6.25,0,0,1,1
2024_10_TEN_LAC,2024,10,TEN,17,LAC,27,10,44,0,8,16.079643816052666,6.079643816052666,2,36.962068930067424,4,1,1,1,0
2024_10_NYJ_ARI,2024,10,NYJ,6,ARI,31,25,37,0,-2,3.848991029181263,21.151008970818737,27,447.3651804836547,729,1,0,1,1
2024_10_PHI_DAL,2024,10,PHI,34,DAL,6,-28,40,0,-7.5,-7.836680480879608,20.163319519120392,20.5,406.5594540301414,420.25,1,1,1,1
2024_10_DET_HOU,2024,10,DET,26,HOU,23,-3,49,0,-4.5,-7.244964777987974,4.244964777987974,1.5,18.01972596635849,2.25,1,1,0,0
2024_10_MIA_LA,2024,10,MIA,23,LA,15,-8,38,0,2.5,0.9487895246328012,8.9487895246328,10.5,80.08083395617776,110.25,0,0,1,1
2024_11_WAS_PHI,2024,11,WAS,18,PHI,26,8,44,0,4.5,1.6236203224751249,6.376379677524875,3.5,40.65821779195223,12.25,1,1,0,0
2024_11_GB_CHI,2024,11,GB,20,CHI,19,-1,39,0,-6,-4.683034357952122,3.6830343579521223,5,13.5647420818558,25,1,1,1,1
2024_11_JAX_DET,2024,11,JAX,6,DET,52,46,58,0,14,23.58389387266785,22.41610612733215,32,502.48181391181794,1024,1,1,1,1
2024_11_LV_MIA,2024,11,LV,19,MIA,34,15,53,0,8,5.784539152357463,9.215460847642536,7,84.92471863443248,49,1,1,0,0
2024_11_LA_NE,2024,11,LA,28,NE,22,-6,50,0,-4,2.485035274224293,8.485035274224293,2,71.99582360483052,4,0,1,0,0
2024_11_CLE_NO,2024,11,CLE,14,NO,35,21,49,0,-1,11.344169095481938,9.655830904518062,22,93.2350704566461,484,1,0,1,1
2024_11_IND_NYJ,2024,11,IND,28,NYJ,27,-1,55,0,4,-2.718532469851366,1.718532469851366,5,2.953353849933436,25,1,0,1,1
2024_11_BAL_PIT,2024,11,BAL,16,PIT,18,2,34,0,-3,4.31631051934064,2.3163105193406404,5,5.365294422008107,25,1,0,1,1
2024_11_MIN_TEN,2024,11,MIN,23,TEN,13,-10,36,0,-6,-13.220158441603257,3.2201584416032567,4,10.369420389028717,16,1,1,1,1
2024_11_ATL_DEN,2024,11,ATL,6,DEN,38,32,44,0,2,2.249476860062771,29.75052313993723,30,885.0936270999405,900,1,1,1,1
2024_11_SEA_SF,2024,11,SEA,20,SF,17,-3,37,0,6,10.842406835203338,13.842406835203338,9,191.6122269912841,81,0,0,0,0
2024_11_KC_BUF,2024,11,KC,21,BUF,30,9,51,0,2.5,6.244884021508748,2.7551159784912516,6.5,7.590664054937807,42.25,1,1,1,1
2024_11_CIN_LAC,2024,11,CIN,27,LAC,34,7,61,0,1,8.087216534273715,1.0872165342737148,6,1.1820397923981476,36,1,1,1,1
2024_11_HOU_DAL,2024,11,HOU,34,DAL,10,-24,44,0,-7.5,-9.3167585035101,14.6832414964899,16.5,215.59758084424297,272.25,1,1,1,1
2024_12_PIT_CLE,2024,12,PIT,19,CLE,24,5,43,0,-3.5,-18.48040931927017,23.48040931927017,8.5,551.3296218004695,72.25,0,0,0,0
2024_12_KC_CAR,2024,12,KC,30,CAR,27,-3,57,0,-11,-17.747105185216533,14.747105185216531,8,217.47711134384036,64,1,1,0,0
2024_12_MIN_CHI,2024,12,MIN,30,CHI,27,-3,57,1,-3,-8.943822654932369,5.943822654932369,0,35.32902775328727,0,1,1,0,0
2024_12_TEN_HOU,2024,12,TEN,32,HOU,27,-5,59,0,8,14.73012245026726,19.73012245026726,13,389.27773190254015,169,0,0,0,0
2024_12_DET_IND,2024,12,DET,24,IND,6,-18,30,0,-7,-15.947356059012584,2.052643940987416,11,4.21334714847235,121,1,1,1,1
2024_12_NE_MIA,2024,12,NE,15,MIA,34,19,49,0,7.5,6.146971257307889,12.85302874269211,11.5,165.20034786046955,132.25,1,1,0,0
2024_12_TB_NYG,2024,12,TB,30,NYG,7,-23,37,0,-6.5,-1.8667428647192033,21.133257135280797,16.5,446.6145571458967,272.25,1,1,0,0
2024_12_DAL_WAS,2024,12,DAL,34,WAS,26,-8,60,0,10.5,25.995934094747465,33.99593409474747,18.5,1155.7235349744135,342.25,0,0,0,0
2024_12_DEN_LV,2024,12,DEN,29,LV,19,-10,48,0,-6.5,-9.73415898324032,0.26584101675967986,3.5,0.07067144619182039,12.25,1,1,1,1
2024_12_SF_GB,2024,12,SF,10,GB,38,28,48,0,6.5,2.712079032692671,25.28792096730733,21.5,639.4789468487817,462.25,1,1,0,0
2024_12_ARI_SEA,2024,12,ARI,6,SEA,16,10,22,0,-1,1.4749205398475702,8.52507946015243,11,72.67697980191285,121,1,0,1,1
2024_12_PHI_LA,2024,12,PHI,37,LA,20,-17,57,0,-3,-16.396951591448126,0.6030484085518744,14,0.36366738305694835,196,1,1,1,1
2024_12_BAL_LAC,2024,12,BAL,30,LAC,23,-7,53,0,-3,6.823086096299313,13.823086096299312,4,191.0777092257034,16,0,1,0,0
2024_13_CHI_DET,2024,13,CHI,20,DET,23,3,43,0,9.5,22.48291498397652,19.48291498397652,6.5,379.5839762728568,42.25,1,1,0,0
2024_13_NYG_DAL,2024,13,NYG,20,DAL,27,7,47,0,4.5,2.5400920659716117,4.459907934028388,2.5,19.890778780009366,6.25,1,1,0,0
2024_13_MIA_GB,2024,13,MIA,17,GB,30,13,47,0,3.5,10.928511079169818,2.0714889208301823,9.5,4.291066349122193,90.25,1,1,1,1
2024_13_LV_KC,2024,13,LV,17,KC,19,2,36,0,13.5,20.113128565807425,18.113128565807425,11.5,328.08542644146894,132.25,1,1,0,0
2024_13_LAC_ATL,2024,13,LAC,17,ATL,13,-4,30,0,-1,-8.453789065465191,4.453789065465191,3,19.8362370396573,9,1,1,1,0
2024_13_PIT_CIN,2024,13,PIT,44,CIN,38,-6,82,0,3,-2.311877929868359,3.688122070131641,9,13.6022444041921,81,1,0,1,1
2024_13_HOU_JAX,2024,13,HOU,23,JAX,20,-3,43,0,-3.5,-16.093148172522838,13.093148172522838,0.5,171.43052906763813,0.25,1,1,0,0
2024_13_ARI_MIN,2024,13,ARI,22,MIN,23,1,45,0,3.5,9.254461929343696,8.254461929343696,2.5,68.13614174298446,6.25,1,1,0,0
2024_13_IND_NE,2024,13,IND,25,NE,24,-1,49,0,-2.5,-4.711182807600722,3.7111828076007223,1.5,13.77287783143118,2.25,1,1,0,0
2024_13_SEA_NYJ,2024,13,SEA,26,NYJ,21,-5,47,0,1,-3.107328847963574,1.892671152036426,6,3.5822040897508924,36,1,0,1,1
2024_13_TEN_WAS,2024,13,TEN,19,WAS,42,23,61,0,6,16.801536119787485,6.198463880212515,17,38.42095447429919,289,1,1,1,1
2024_13_TB_CAR,2024,13,TB,26,CAR,23,-3,49,1,-6.5,-12.464847681506528,9.464847681506528,3.5,89.5833416341195,12.25,1,1,0,0
2024_13_LA_NO,2024,13,LA,21,NO,14,-7,35,0,-2.5,11.540759241535133,18.540759241535135,4.5,343.7597532525705,20.25,0,1,0,0
2024_13_PHI_BAL,2024,13,PHI,24,BAL,19,-5,43,0,3,-5.200071120335002,0.20007112033500185,8,0.04002845319210279,64,1,0,1,1
2024_13_SF_BUF,2024,13,SF,10,BUF,35,25,45,0,6.5,11.580028388970875,13.419971611029125,18.5,180.09563804082762,342.25,1,1,1,1
2024_13_CLE_DEN,2024,13,CLE,32,DEN,41,9,73,0,6.5,14.389831102385852,5.389831102385852,2.5,29.050279312245888,6.25,1,1,1,0
2024_14_GB_DET,2024,14,GB,31,DET,34,3,65,0,3,11.204748067507698,8.204748067507698,0,67.3178908512713,0,1,1,0,0
2024_14_NYJ_MIA,2024,14,NYJ,26,MIA,32,6,58,1,6.5,7.156585319355113,1.1565853193551128,0.5,1.337689600947768,0.25,1,1,0,0
2024_14_ATL_MIN,2024,14,ATL,21,MIN,42,21,63,0,6,10.44352244995968,10.55647755004032,15,111.43921826450529,225,1,1,1,1
2024_14_NO_NYG,2024,14,NO,14,NYG,11,-3,25,0,-5.5,-5.805248861552685,2.805248861552685,2.5,7.869421175242635,6.25,1,1,0,0
2024_14_CAR_PHI,2024,14,CAR,16,PHI,22,6,38,0,14,28.177349505740736,22.177349505740736,8,491.83483109977885,64,1,1,0,0
2024_14_CLE_PIT,2024,14,CLE,14,PIT,27,13,41,0,6,18.474193532235937,5.474193532235937,7,29.96679482837376,49,1,1,1,1
2024_14_LV_TB,2024,14,LV,13,TB,28,15,41,0,7,14.923741688410905,0.07625831158909513,8,0.00581533008641952,64,1,1,1,1
2024_14_JAX_TEN,2024,14,JAX,10,TEN,6,-4,16,0,3,9.305937347701976,13.305937347701976,7,177.0479687009703,49,0,0,0,0
2024_14_SEA_ARI,2024,14,SEA,30,ARI,18,-12,48,0,3,3.645772782588295,15.645772782588296,15,244.7902059643807,225,0,0,0,0
2024_14_BUF_LA,2024,14,BUF,42,LA,44,2,86,0,-3.5,-18.63542935135483,20.63542935135483,5.5,425.8209445147564,30.25,0,0,0,0
2024_14_CHI_SF,2024,14,CHI,13,SF,38,25,51,0,3,5.520221016026525,19.479778983973475,22,379.46178926445464,484,1,1,1,1
2024_14_LAC_KC,2024,14,LAC,17,KC,19,2,36,0,5,1.2614617115229292,0.7385382884770708,3,0.5454388035466411,9,1,1,1,1
2024_14_CIN_DAL,2024,14,CIN,27,DAL,20,-7,47,0,-5,-11.127182627505404,4.1271826275054035,2,17.033636440782406,4,1,1,1,0
2024_15_LA_SF,2024,15,LA,12,SF,6,-6,18,0,3,12.485246995832783,18.48524699583278,9,341.70435649694485,81,0,0,0,0
2024_15_DAL_CAR,2024,15,DAL,30,CAR,14,-16,44,0,2.5,-0.8408321630568594,15.15916783694314,18.5,229.80036950861137,342.25,1,0,1,1
2024_15_KC_CLE,2024,15,KC,21,CLE,7,-14,28,0,-4.5,-9.619787700600888,4.380212299399112,9.5,19.186259787807256,90.25,1,1,1,1
2024_15_MIA_HOU,2024,15,MIA,12,HOU,20,8,32,0,2.5,7.681833601963051,0.3181663980369489,5.5,0.1012298568398062,30.25,1,1,1,1
2024_15_NYJ_JAX,2024,15,NYJ,32,JAX,25,-7,57,0,-3.5,-3.825686302465917,3.174313697534083,3.5,10.076267450352502,12.25,1,1,1,1
2024_15_WAS_NO,2024,15,WAS,20,NO,19,-1,39,0,-7.5,-6.712579869785648,5.712579869785648,6.5,32.633568768680206,42.25,1,1,1,1
2024_15_BAL_NYG,2024,15,BAL,35,NYG,14,-21,49,0,-16.5,-9.874942124543026,11.125057875456974,4.5,123.76691273226724,20.25,1,1,0,0
2024_15_CIN_TEN,2024,15,CIN,37,TEN,27,-10,64,0,-6,-7.456525284850086,2.543474715149914,4,6.469263626606937,16,1,1,1,1
2024_15_NE_ARI,2024,15,NE,17,ARI,30,13,47,0,6,9.005948301996806,3.9940516980031937,7,15.952448966322194,49,1,1,1,1
2024_15_IND_DEN,2024,15,IND,13,DEN,31,18,44,0,4.5,6.105920675868552,11.894079324131448,13.5,141.4691229687312,182.25,1,1,1,1
2024_15_BUF_DET,2024,15,BUF,48,DET,42,-6,90,0,2.5,5.313161750352791,11.31316175035279,8.5,127.9876287896454,72.25,0,0,0,0
2024_15_TB_LAC,2024,15,TB,40,LAC,17,-23,57,0,3,5.620622524459466,28.620622524459467,26,819.1400336875965,676,0,0,0,0
2024_15_PIT_PHI,2024,15,PIT,13,PHI,27,14,40,0,5.5,5.163719685503423,8.836280314496577,8.5,78.07984979635972,72.25,1,1,0,0
2024_15_GB_SEA,2024,15,GB,30,SEA,13,-17,43,0,-3,-3.7849057814879488,13.215094218512052,14,174.63871520415066,196,1,1,1,1
2024_15_CHI_MIN,2024,15,CHI,12,MIN,30,18,42,0,7,15.940893585369864,2.0591064146301363,11,4.239919226770975,121,1,1,1,1
2024_15_ATL_LV,2024,15,ATL,15,LV,9,-6,24,0,-6.5,-6.530087561867051,0.5300875618670506,0.5,0.2809928232461542,0.25,1,1,0,0
2024_16_DEN_LAC,2024,16,DEN,27,LAC,34,7,61,0,3,3.7006745680225896,3.2993254319774104,4,10.885548306092923,16,1,1,1,1
2024_16_HOU_KC,2024,16,HOU,19,KC,27,8,46,0,3.5,3.40557355853219,4.59442644146781,4.5,21.10875432605857,20.25,1,1,0,0
2024_16_PIT_BAL,2024,16,PIT,17,BAL,34,17,51,0,7,2.8349825092222716,14.165017490777728,10,200.64772051403895,100,1,1,0,0
2024_16_NYG_ATL,2024,16,NYG,7,ATL,34,27,41,0,9.5,9.56646173576998,17.43353826423002,17.5,303.9282564103722,306.25,1,1,1,1
2024_16_ARI_CAR,2024,16,ARI,30,CAR,36,6,66,1,-5.5,-9.81961973449323,15.81961973449323,11.5,250.26036854396764,132.25,0,0,0,0
2024_16_DET_CHI,2024,16,DET,34,CHI,17,-17,51,0,-7,-19.14240373711477,2.142403737114769,10,4.589893772803329,100,1,1,1,1
2024_16_CLE_CIN,2024,16,CLE,6,CIN,24,18,30,0,10,14.83307502658794,3.16692497341206,8,10.029413787220978,64,1,1,1,1
2024_16_TEN_IND,2024,16,TEN,30,IND,38,8,68,0,4,7.302403735932969,0.6975962640670312,4,0.4866405476402792,16,1,1,1,1
2024_16_LA_NYJ,2024,16,LA,19,NYJ,9,-10,28,0,-3,3.435533575044653,13.435533575044651,7,180.51356244615215,49,0,1,0,0
2024_16_PHI_WAS,2024,16,PHI,33,WAS,36,3,69,0,-4,-0.2406108816376875,3.2406108816376875,7,10.50155888618859,49,0,0,1,1
2024_16_MIN_SEA,2024,16,MIN,27,SEA,24,-3,51,0,-2.5,-6.217119181647494,3.2171191816474938,0.5,10.34985582892424,0.25,1,1,1,0
2024_16_NE_BUF,2024,16,NE,21,BUF,24,3,45,0,14,23.38988807029744,20.38988807029744,11,415.7475355192579,121,1,1,0,0
2024_16_JAX_LV,2024,16,JAX,14,LV,19,5,33,0,2.5,3.080901518142234,1.919098481857766,2.5,3.6829389830687824,6.25,1,1,1,1
2024_16_SF_MIA,2024,16,SF,17,MIA,29,12,46,0,-2,0.1707606782544162,11.829239321745584,14,139.93090293113193,196,1,0,1,1
2024_16_TB_DAL,2024,16,TB,24,DAL,26,2,50,0,-4.5,-10.08468270041681,12.08468270041681,6.5,146.0395559697533,42.25,0,0,0,0
2024_16_NO_GB,2024,16,NO,0,GB,34,34,34,0,14,10.514967112373972,23.485032887626023,20,551.5467697328761,400,1,1,0,0
2024_17_KC_PIT,2024,17,KC,29,PIT,10,-19,39,0,-3,0.8756140002546147,19.875614000254615,16,395.04003188711727,256,0,1,0,0
2024_17_BAL_HOU,2024,17,BAL,31,HOU,2,-29,33,0,-5.5,-1.3223331434463548,27.67766685655365,23.5,766.0532426223682,552.25,1,1,0,0
2024_17_SEA_CHI,2024,17,SEA,6,CHI,3,-3,9,0,-3.5,-3.9783164881141504,0.9783164881141504,0.5,0.9571031509160046,0.25,1,1,0,0
2024_17_LAC_NE,2024,17,LAC,40,NE,7,-33,47,0,-6,-6.295674158988737,26.70432584101126,27,713.1210186229018,729,1,1,1,1
2024_17_DEN_CIN,2024,17,DEN,24,CIN,30,6,54,1,3.5,7.5610192799184865,1.5610192799184863,2.5,2.4367811922772304,6.25,1,1,1,1
2024_17_ARI_LA,2024,17,ARI,9,LA,13,4,22,0,6.5,-1.5891241560432348,5.589124156043235,2.5,31.238308831666007,6.25,0,1,1,0
2024_17_NYJ_BUF,2024,17,NYJ,14,BUF,40,26,54,0,10,19.51927833812204,6.480721661877961,16,41.999753258734245,256,1,1,1,1
2024_17_TEN_JAX,2024,17,TEN,13,JAX,20,7,33,0,-1,-2.5562377089767736,9.556237708976774,8,91.32167915046963,64,0,0,0,0
2024_17_LV_NO,2024,17,LV,25,NO,10,-15,35,0,-2,9.623624991171711,24.62362499117171,13,606.322907705856,169,0,1,0,0
2024_17_IND_NYG,2024,17,IND,33,NYG,45,12,78,0,-7.5,-5.841603902546566,17.841603902546566,19.5,318.32282981536486,380.25,0,0,1,1
2024_17_DAL_PHI,2024,17,DAL,7,PHI,41,34,48,0,7.5,20.736579153175185,13.263420846824816,26.5,175.91833255998708,702.25,1,1,1,1
2024_17_CAR_TB,2024,17,CAR,14,TB,48,34,62,0,9.5,19.33673434939478,14.66326565060522,24.5,215.01135954021888,600.25,1,1,1,1
2024_17_MIA_CLE,2024,17,MIA,20,CLE,3,-17,23,0,-3,-7.178480228863235,9.821519771136764,14,96.46225061483038,196,1,1,1,1
2024_17_GB_MIN,2024,17,GB,25,MIN,27,2,52,0,-1,-0.3655279336437012,2.365527933643701,3,5.5957224048486385,9,0,0,1,1
2024_17_ATL_WAS,2024,17,ATL,24,WAS,30,6,54,1,3.5,11.579071281933166,5.579071281933166,2.5,31.126036368891377,6.25,1,1,1,0
2024_17_DET_SF,2024,17,DET,40,SF,34,-6,74,0,-4,-12.907845890202031,6.907845890202031,2,47.71833484278109,4,1,1,1,0
2024_18_CLE_BAL,2024,18,CLE,10,BAL,35,25,45,0,19.5,22.05093496306632,2.9490650369336784,5.5,8.696984592064638,30.25,1,1,1,1
2024_18_CIN_PIT,2024,18,CIN,19,PIT,17,-2,36,0,-2.5,-0.4232919977320479,1.576708002267952,0.5,2.4860081244157963,0.25,1,1,1,0
2024_18_CAR_ATL,2024,18,CAR,44,ATL,38,-6,82,1,7.5,14.102047020175718,20.10204702017572,13.5,404.09229440135545,182.25,0,0,0,0
2024_18_WAS_DAL,2024,18,WAS,23,DAL,19,-4,42,0,-7,-14.299192992878028,10.299192992878028,3,106.07337630454788,9,1,1,0,0
2024_18_CHI_GB,2024,18,CHI,24,GB,22,-2,46,0,10,18.24838670786584,20.24838670786584,12,409.99716427127805,144,0,0,0,0
2024_18_JAX_IND,2024,18,JAX,23,IND,26,3,49,1,3.5,12.780247717685816,9.780247717685816,0.5,95.6532454192986,0.25,1,1,0,0
2024_18_BUF_NE,2024,18,BUF,16,NE,23,7,39,0,-3,-19.41044256649674,26.41044256649674,10,697.511476558223,100,0,0,0,0
2024_18_NYG_PHI,2024,18,NYG,13,PHI,20,7,33,0,3,22.876065151152577,15.876065151152575,4,252.0494446836413,16,1,1,1,0
2024_18_NO_TB,2024,18,NO,19,TB,27,8,46,0,14.5,12.908354099159084,4.908354099159084,6.5,24.09193996273178,42.25,1,1,1,1
2024_18_HOU_TEN,2024,18,HOU,23,TEN,14,-9,37,0,2.5,-6.732228812238077,2.267771187761923,11.5,5.142786160043124,132.25,1,0,1,1
2024_18_SF_ARI,2024,18,SF,24,ARI,47,23,71,0,4.5,2.0581449825722364,20.941855017427763,18.5,438.5612915709644,342.25,1,1,0,0
2024_18_KC_DEN,2024,18,KC,0,DEN,38,38,38,0,10.5,-4.409612932614005,42.409612932614,27.5,1798.5752690941408,756.25,0,1,0,0
2024_18_SEA_LA,2024,18,SEA,30,LA,25,-5,55,0,-7.5,-2.0105868726884526,2.9894131273115474,2.5,8.936590845742606,6.25,1,1,1,0
2024_18_LAC_LV,2024,18,LAC,34,LV,20,-14,54,0,-7,-11.524548761013918,2.475451238986082,7,6.127858836597729,49,1,1,1,1
2024_18_MIA_NYJ,2024,18,MIA,20,NYJ,32,12,52,0,1.5,-5.934866248590039,17.93486624859004,10.5,321.65942735481417,110.25,0,1,0,0
2024_18_MIN_DET,2024,18,MIN,9,DET,31,22,40,0,3,10.496033104613437,11.503966895386563,19,132.34125433014995,361,1,1,1,1
2024_19_LAC_HOU,2024,19,LAC,12,HOU,32,20,44,0,-3,-3.250258433464608,23.25025843346461,23,540.5745172228922,529,0,0,0,0
2024_19_PIT_BAL,2024,19,PIT,14,BAL,28,14,42,0,9.5,10.994122121040393,3.0058778789596072,4.5,9.035301823218708,20.25,1,1,1,1
2024_19_DEN_BUF,2024,19,DEN,7,BUF,31,24,38,0,7.5,9.781535989491006,14.218464010508994,16.5,202.1647188181395,272.25,1,1,1,1
2024_19_GB_PHI,2024,19,GB,10,PHI,22,12,32,0,5.5,7.282365804675568,4.717634195324432,6.5,22.256072400894396,42.25,1,1,1,1
2024_19_WAS_TB,2024,19,WAS,23,TB,20,-3,43,0,3,0.6885145114335636,3.688514511433563,6,13.60513930105598,36,0,0,1,1
2024_19_MIN_LA,2024,19,MIN,9,LA,27,18,36,0,-2.5,-11.067566909447226,29.067566909447223,20.5,844.9234460351913,420.25,0,0,0,0
2024_20_HOU_KC,2024,20,HOU,14,KC,23,9,37,0,9.5,4.198556907025495,4.801443092974505,0.5,23.053855775072584,0.25,1,1,1,0
2024_20_WAS_DET,2024,20,WAS,45,DET,31,-14,76,0,8.5,9.686065430586062,23.686065430586062,22.5,561.0296955820041,506.25,0,0,0,0
2024_20_LA_PHI,2024,20,LA,22,PHI,28,6,50,0,7,20.817013162936316,14.817013162936316,1,219.54387907062807,1,1,1,0,0
2024_20_BAL_BUF,2024,20,BAL,25,BUF,27,2,52,0,-1.5,3.367184205131643,1.3671842051316432,3.5,1.869192650761443,12.25,1,0,1,1
