season,week,team,off_ypp_PY1,off_epa_PY1,off_success_rt_PY1,off_explosiveness_PY1,off_third_conv_rate_PY1,off_fourth_conv_rate_PY1,off_pass_ypa_PY1,off_pass_ypc_PY1,off_rush_ypa_PY1,off_pts_per_opp_PY1,off_turnovers_PY1,off_plays_pg_PY1,off_ppg_PY1,def_ypp_PY1,def_epa_PY1,def_success_rt_PY1,def_explosiveness_PY1,def_third_conv_rate_PY1,def_fourth_conv_rate_PY1,def_pass_ypa_PY1,def_pass_ypc_PY1,def_rush_ypa_PY1,def_pts_per_opp_PY1,def_plays_pg_PY1,def_ppg_PY1,st_net_epa_PY1,st_punt_return_yds_PY1,st_kick_return_yds_PY1,st_kick_return_TDs_PY1,st_punt_return_TDs_PY1,fg_rate_PY1,fg_made_pg_PY1,xp_rate_PY1,xp_made_pg_PY1,st_punt_return_yds_allowed_PY1,st_kick_return_yds_allowed_PY1,st_kick_return_TDs_allowed_PY1,st_punt_return_TDs_allowed_PY1,fg_rate_allowed_PY1,fg_made_pg_allowed_PY1,xp_rate_allowed_PY1,xp_made_pg_allowed_PY1,net_st_ppg_PY1,off_ypp_PY2,off_epa_PY2,off_success_rt_PY2,off_explosiveness_PY2,off_third_conv_rate_PY2,off_fourth_conv_rate_PY2,off_pass_ypa_PY2,off_pass_ypc_PY2,off_rush_ypa_PY2,off_pts_per_opp_PY2,off_turnovers_PY2,off_plays_pg_PY2,off_ppg_PY2,def_ypp_PY2,def_epa_PY2,def_success_rt_PY2,def_explosiveness_PY2,def_third_conv_rate_PY2,def_fourth_conv_rate_PY2,def_pass_ypa_PY2,def_pass_ypc_PY2,def_rush_ypa_PY2,def_pts_per_opp_PY2,def_plays_pg_PY2,def_ppg_PY2,st_net_epa_PY2,st_punt_return_yds_PY2,st_kick_return_yds_PY2,st_kick_return_TDs_PY2,st_punt_return_TDs_PY2,fg_rate_PY2,fg_made_pg_PY2,xp_rate_PY2,xp_made_pg_PY2,st_punt_return_yds_allowed_PY2,st_kick_return_yds_allowed_PY2,st_kick_return_TDs_allowed_PY2,st_punt_return_TDs_allowed_PY2,fg_rate_allowed_PY2,fg_made_pg_allowed_PY2,xp_rate_allowed_PY2,xp_made_pg_allowed_PY2,net_st_ppg_PY2,off_ypp_PY3,off_epa_PY3,off_success_rt_PY3,off_explosiveness_PY3,off_third_conv_rate_PY3,off_fourth_conv_rate_PY3,off_pass_ypa_PY3,off_pass_ypc_PY3,off_rush_ypa_PY3,off_pts_per_opp_PY3,off_turnovers_PY3,off_plays_pg_PY3,off_ppg_PY3,def_ypp_PY3,def_epa_PY3,def_success_rt_PY3,def_explosiveness_PY3,def_third_conv_rate_PY3,def_fourth_conv_rate_PY3,def_pass_ypa_PY3,def_pass_ypc_PY3,def_rush_ypa_PY3,def_pts_per_opp_PY3,def_plays_pg_PY3,def_ppg_PY3,st_net_epa_PY3,st_punt_return_yds_PY3,st_kick_return_yds_PY3,st_kick_return_TDs_PY3,st_punt_return_TDs_PY3,fg_rate_PY3,fg_made_pg_PY3,xp_rate_PY3,xp_made_pg_PY3,st_punt_return_yds_allowed_PY3,st_kick_return_yds_allowed_PY3,st_kick_return_TDs_allowed_PY3,st_punt_return_TDs_allowed_PY3,fg_rate_allowed_PY3,fg_made_pg_allowed_PY3,xp_rate_allowed_PY3,xp_made_pg_allowed_PY3,net_st_ppg_PY3,def_turnovers_PY1,def_turnovers_PY2,def_turnovers_PY3
2024,0,TEN,5.010162601626016,-0.047197988657653116,0.37703252032520324,1.1242118425276777,0.3397129186602871,0.55,5.5297297297297305,11.552631578947368,4.337995337995338,1.574585635359116,1,57.88235294117647,10.705882352941176,5.245179063360882,0.007438047648317091,0.42056932966023874,1.0622889893153933,0.3852813852813853,0.5714285714285714,6.258899676375404,10.803617571059432,3.915074309978768,1.8305084745762712,64.05882352941177,10.705882352941176,0.04297419795012959,4.782608695652174,4.043478260869566,0,0,0.9666666666666667,1.7058823529411764,0.9333333333333333,1.6470588235294117,4.1000000000000005,11.319444444444445,0,0,1,2.7058823529411766,0.9666666666666667,1.7058823529411764,-3.0588235294117645,5.168539325842696,-0.05953720995730634,0.39734422880490294,1.0494710707160015,0.3686635944700461,0.5294117647058824,5.774257425742572,11.322807017543862,4.523206751054852,1.4136125654450262,1.1764705882352942,57.588235294117645,11.764705882352942,5.4935897435897445,0.004283508900209556,0.40384615384615385,1.127503514695264,0.34375,0.7307692307692307,6.556802244039272,11.24145785876993,3.4934036939314015,1.6666666666666667,64.23529411764706,14.117647058823529,-0.07368178447847995,3.6071428571428577,9.542168674698797,0,0,0.8333333333333334,1.1764705882352942,0.9696969696969697,1.8823529411764706,7.066666666666667,9.391304347826084,0,0,1,1.4705882352941178,0.9411764705882353,1.8823529411764706,-0.8823529411764706,5.284982935153585,0.013260714052445784,0.4189419795221843,1.0664159240347642,0.4279835390946502,0.6,5.985172981878087,10.60160427807487,4.532743362831857,1.8826530612244898,1.5,65.11111111111111,16.22222222222222,5.415077202543143,-0.0358983321400481,0.4178019981834696,1.0474775231499747,0.39555555555555555,0.625,6.184722222222219,11.42553191489362,3.960629921259844,1.7939698492462313,61.166666666666664,13.222222222222221,-0.07969197042486943,4.138888888888889,8.933333333333332,0,0,0.8181818181818182,1.5,0.9166666666666666,2.4444444444444446,3.5967741935483866,9.354166666666668,0,0,1,1.9444444444444444,0.8571428571428571,1.6666666666666667,-0.5555555555555556,0.9411764705882353,1.3529411764705883,1.2777777777777777
2024,0,LV,4.957873620862589,-0.09705627067078378,0.4102306920762287,0.9972206186479691,0.3615023474178404,0.6086956521739131,5.6649916247906225,10.53448275862069,3.902499999999997,1.5083798882681565,1.4705882352941178,58.64705882352941,11.176470588235293,5.271455223880599,-0.06046831921128235,0.42350746268656714,1.0156906005843864,0.415929203539823,0.5384615384615384,5.918032786885245,10.372340425531913,4.417748917748916,1.7258064516129032,63.05882352941177,12.705882352941176,-0.14130709700550667,3.7727272727272725,3.2750000000000004,0,0,0.8666666666666667,1.5294117647058822,1,1.8823529411764706,3.7733333333333334,8.166666666666668,0,0,1,1.4705882352941178,0.9444444444444444,2,0.058823529411764705,5.72232824427481,4.0474121603188256e-4,0.44083969465648853,1.0757858559631746,0.39712918660287083,0.5416666666666666,6.304487179487178,11.649025069637883,4.865566037735851,2.0809248554913293,1.2352941176470589,61.64705882352941,14.117647058823529,5.858215962441315,0.06404710021831649,0.4863849765258216,0.9528602071696934,0.41346153846153844,0.55,6.666129032258064,10.829573934837093,4.7325842696629215,2.066666666666667,62.64705882352941,16.235294117647058,-0.09768655526206343,2.7857142857142865,7.59090909090909,0,0,0.918918918918919,2,0.9722222222222222,2.0588235294117645,4.644067796610168,6.466666666666665,0,0,1,1.6470588235294117,0.975609756097561,2.3529411764705883,0.7647058823529411,5.76094570928196,-0.014916375174791703,0.44833625218914186,1.0051557742719501,0.3811659192825112,0.6190476190476191,6.697513812154705,11.174672489082964,4.138755980861241,1.899497487437186,1.5555555555555556,63.44444444444444,12.666666666666666,5.255854293148309,0.048696432486133506,0.42671292281006074,1.0718836164754277,0.39166666666666666,0.43333333333333335,5.9321533923303855,10,4.290526315789472,2.0575916230366493,64.05555555555556,16.77777777777778,-0.14353067691943722,4.414285714285715,7.3047619047619055,0,0,0.9361702127659575,2.4444444444444446,0.9117647058823529,1.7222222222222223,5.560606060606059,9.086021505376344,0.05555555555555555,0,1,1.7222222222222223,0.9583333333333334,2.5555555555555554,1,1.2352941176470589,0.7647058823529411,0.7222222222222222
2024,0,LA,5.7172774869109935,0.05085116456345172,0.44589877835951136,1.0552089713237507,0.4206008583690987,0.6363636363636364,6.736681887366822,12.090673575129534,4.347648261758691,2.0673575129533677,0.9444444444444444,63.666666666666664,15.777777777777779,5.479820627802689,7.385480010537786e-4,0.42780269058295967,1.0651438973885665,0.3888888888888889,0.5483870967741935,6.199704142011833,11.496143958868892,4.371298405466971,1.7384615384615385,61.94444444444444,14.222222222222221,-0.10252354682341311,3,1.8571428571428568,0,0,0.7608695652173914,1.9444444444444444,0.8717948717948718,1.8888888888888888,7.56060606060606,3.0204081632653055,0,0.1111111111111111,1,1.7222222222222223,0.8888888888888888,1.7777777777777777,0.1111111111111111,4.847011144883488,-0.08836844609738505,0.41134751773049644,1.0072409719393045,0.3915094339622642,0.7894736842105263,5.285714285714285,10.103746397694525,4.200501253132833,1.6610169491525424,1.411764705882353,58.05882352941177,10.941176470588236,5.601156069364161,0.016716378987504475,0.4556840077071291,1.0193086539906802,0.4077669902912621,0.65,6.482293423271502,10.911999999999999,4.426966292134829,1.8728323699421965,61.05882352941177,12.588235294117647,4.394767269306765e-4,3.1864406779661016,7.366666666666666,0,0,0.9333333333333333,1.6470588235294117,0.96875,1.8235294117647058,5.095890410958904,4.423076923076924,0,0,1,2.1176470588235294,1,2.1176470588235294,-1.7058823529411764,6.00993124522536,0.0590332438151336,0.4514896867838044,1.1509282511950794,0.45,0.5238095238095238,7.382278481012657,12.120792079207924,3.921001926782274,2.25974025974026,1.4285714285714286,62.333333333333336,17.904761904761905,5.211309523809525,-0.05214886739534716,0.4166666666666667,1.0518955468754456,0.3382899628252788,0.2682926829268293,5.9892215568862275,10.799603174603172,3.935166994106092,1.6434782608695653,64,12.571428571428571,-0.09966774909959641,3.8902439024390243,7.663366336633664,0,0.047619047619047616,0.9090909090909091,1.9047619047619047,0.9833333333333333,2.8095238095238093,1.5522388059701497,5.992000000000003,0,0,1,1.7142857142857142,1,2.0476190476190474,1.619047619047619,0.8888888888888888,1.2352941176470589,1.4285714285714286
2024,0,KC,5.712556732223904,0.02793764644348531,0.43267776096822996,1.0871303429565455,0.4411764705882353,0.5652173913043478,6.404907975460123,10.350476190476192,4.599605522682446,1.9189189189189189,1.4761904761904763,62.95238095238095,13.142857142857142,4.858796296296297,-0.07793172031998324,0.41512345679012347,0.9652989092588052,0.3592592592592593,0.525,5.0609597924773,9.965116279069766,4.561904761904761,1.3918918918918919,61.714285714285715,10.571428571428571,0.018267236225094546,4.484210526315789,3.4235294117647066,0,0,0.9565217391304348,2.0952380952380953,1,2.1904761904761907,3.0810810810810816,3.9082568807339455,0,0,1,1.2857142857142858,0.9714285714285714,1.619047619047619,3,6.40805051302289,0.18724773932177863,0.5011838989739542,1.1061682987153152,0.49333333333333335,0.7692307692307693,7.317721518987342,11.671875,4.901467505241091,2.3714285714285714,1,63.35,20.7,5.219702892885066,-0.002376488091230245,0.43080531665363564,1.0677742853996872,0.40977443609022557,0.6052631578947368,5.614713216957608,10.17525773195876,4.5555555555555545,1.9027777777777777,63.95,15.5,-0.07701709334964993,4.897435897435898,7.55,0,0,0.7692307692307693,1.5,0.9230769230769231,3,3.793650793650794,8.205128205128204,0,0,1,1.45,1,2.35,0.8,6.186979560938685,0.1516770406846479,0.5094625283875852,1.0260979691889311,0.5375,0.6875,6.900717703349284,11.144981412639405,4.956701030927837,2.5,1.5,66.05,20.2,5.865492393915131,0.03959842569448018,0.46357085668534825,1.0211721492289403,0.40082644628099173,0.2972972972972973,6.56584093872229,10.991666666666662,4.751037344398339,2.01980198019802,62.45,16,-0.06876297456303429,5.303030303030302,8.295918367346937,0,0,0.8648648648648649,1.6,0.9393939393939394,3.1,2.3800000000000003,6.487394957983192,0,0,1,1.2,0.9361702127659575,2.2,2.1,1.1428571428571428,1.45,1.5
2024,0,TB,5.335060449050089,-8.88769087461468e-4,0.3963730569948187,1.1548761158545244,0.4186046511627907,0.6666666666666666,6.37015781922525,11.480582524271842,3.7700650759219108,1.7205882352941178,1.0526315789473684,60.94736842105263,13.368421052631579,5.46282372598162,-0.01825123919443869,0.4202172096908939,1.052598961380979,0.3951612903225806,0.4642857142857143,6.377688172043013,11.122004357298477,3.960264900662251,1.608695652173913,63,12.631578947368421,0.0011163493657709803,3.486486486486487,3.9775280898876395,0,0,0.9166666666666666,1.736842105263158,1,2,5.630952380952381,5.404255319148936,0,0,1,1.631578947368421,1,1.5789473684210527,0.7368421052631579,5.129478827361563,-0.038719358883105834,0.43322475570032576,0.9129274514807755,0.39080459770114945,0.5161290322580645,5.822695035460992,9.54494382022472,3.5942408376963355,1.412621359223301,1.2222222222222223,68.22222222222223,11.333333333333334,5.273693534100977,-0.0013108428025592972,0.39769707705934454,1.133064930382981,0.37751004016064255,0.6153846153846154,5.805555555555563,10.532133676092547,4.557172557172557,1.7019230769230769,62.72222222222222,15.555555555555555,-0.06935932883086643,4.619565217391305,7.505747126436782,0,0,0.8157894736842105,1.7222222222222223,0.96,1.3333333333333333,4.535714285714286,11.271604938271603,0,0,1,1.3333333333333333,0.9024390243902439,2.0555555555555554,0.4444444444444444,6.038796516231192,0.11613017270334895,0.4821852731591449,1.0702423109028179,0.45528455284552843,0.5238095238095238,6.792009400705054,10.858439201451906,4.483009708737863,2.2600896860986546,1.2105263157894737,66.47368421052632,21.57894736842105,5.243663123466883,-0.0837203263045845,0.4055600981193786,1.0521184184155807,0.3904382470119522,0.3548387096774194,5.7380073800738,10.02217741935484,4.26341463414634,1.6164383561643836,64.36842105263158,13.578947368421053,-0.0966640924268152,3.375,7.362637362637362,0,0,0.8,1.4736842105263157,0.9545454545454546,3.3157894736842106,3.8219178082191787,6.422413793103445,0,0,1,1.5789473684210527,0.95,2,1,1.368421052631579,1.1666666666666667,1.7894736842105263
2024,0,NYG,4.546234509056246,-0.17370620063895434,0.3565300285986654,1.0575809341632476,0.3048780487804878,0.4864864864864865,4.809999999999998,9.914201183431956,4.193763919821825,1.17,1.0588235294117647,61.705882352941174,8.941176470588236,5.694085027726434,-0.018855965730175617,0.44824399260628467,0.9963632976361753,0.37383177570093457,0.5263157894736842,6.348534201954397,11.204851752021563,4.835470085470085,1.835820895522388,63.64705882352941,16,-0.07654999518048246,4.3194444444444455,2.862068965517243,0,0.058823529411764705,0.7096774193548387,1.2941176470588236,0.96,1.411764705882353,2.8421052631578947,5.800000000000001,0,0,1,1.4705882352941178,0.9130434782608695,2.4705882352941178,-1.2352941176470589,5.329421626152557,0.037331335483749534,0.4308466051969824,0.9948232075741811,0.38626609442060084,0.5,5.572769953051642,10.044155844155844,5.048736462093865,1.7575757575757576,0.8421052631578947,62.78947368421053,13.894736842105264,5.768518518518518,0.06873210867989409,0.44191919191919193,1.077997238074854,0.3788546255506608,0.631578947368421,6.037202380952382,10.916876574307302,5.4186046511627906,1.9752475247524752,62.526315789473685,14.31578947368421,0.0440300659249476,2.6438356164383565,6.901960784313722,0,0,0.9090909090909091,1.5789473684210527,0.9487179487179487,1.9473684210526316,3.378048780487806,8.526881720430106,0,0,1,2.0526315789473686,0.9545454545454546,2.210526315789474,-1.6842105263157894,4.7034548944337855,-0.16133939708160164,0.3656429942418426,1.0222127855951855,0.3652173913043478,0.43333333333333335,5.084260731319562,9.866096866096866,4.123486682808716,1.2789473684210526,1.7647058823529411,61.294117647058826,8.588235294117647,5.364120781527532,0.03097760425268491,0.44582593250444047,0.9910139248625547,0.35555555555555557,0.5652173913043478,5.970451010886471,10.059701492537313,4.556935817805384,1.945945945945946,66.23529411764706,14.823529411764707,0.023615108739737715,2.9402985074626873,7.344086021505376,0,0,0.8787878787878788,1.7058823529411764,1,1,3.202702702702703,9.55072463768116,0,0,1,2,0.9545454545454546,2.4705882352941178,-2.3529411764705883,1.8823529411764706,1.0526315789473684,1.2941176470588236
2024,0,NO,5.23321234119782,-0.01363339668159786,0.42014519056261346,1.0314523267313804,0.3905579399141631,0.47368421052631576,6.211508553654746,10.4064039408867,3.8627450980392157,1.7755102040816326,1.0588235294117647,64.82352941176471,14.941176470588236,5.360844529750486,-0.09987929462882154,0.3809980806142035,1.116867169919313,0.35294117647058826,0.4230769230769231,5.9194630872483245,11.315315315315317,4.614349775784754,1.530612244897959,61.294117647058826,11.529411764705882,-0.1598770965926869,5.369863013698629,5.898734177215191,0,0.058823529411764705,0.8108108108108109,1.7647058823529411,1,2.3529411764705883,2.1733333333333333,2.4725274725274717,0,0,1,1.7647058823529411,1,1.7058823529411764,1,5.662686567164184,-0.037977366355908225,0.445771144278607,0.9558645037927169,0.4055299539170507,0.36363636363636365,6.720000000000001,11.74260355029586,4.384615384615383,1.6612903225806452,1.4705882352941178,59.11764705882353,13.058823529411764,5.017757009345797,-0.055954852110060786,0.4121495327102804,0.9587695724941794,0.41452991452991456,0.42105263157894735,5.360683760683757,10.59937888198758,4.604123711340205,1.5806451612903225,62.94117647058823,11.647058823529411,-0.2284976489702162,3.0374999999999996,7.2560975609756095,0,0,0.7419354838709677,1.3529411764705883,1,1.9411764705882353,3.0779220779220777,6.933333333333333,0,0,1,1.8823529411764706,0.9,1.588235294117647,-1.2352941176470589,4.992307692307694,-0.07396922818579717,0.39807692307692305,1.0948077037715094,0.3561643835616438,0.5238095238095238,5.867403314917128,11.730375426621162,4.036217303822937,1.7121212121212122,1.0588235294117647,61.1764705882353,14.470588235294118,5.129612109744561,-0.10918277288094488,0.36991485335856195,1.1204082244041598,0.3277310924369748,0.5238095238095238,5.979655712050074,11.195121951219516,3.8301435406698574,1.5153061224489797,62.1764705882353,11.411764705882353,-0.23805895265431049,4.308641975308642,10.743589743589743,0,0,0.8333333333333334,1.4705882352941178,0.8157894736842105,1.8235294117647058,4.710843373493977,7.857142857142854,0,0,1,1.8235294117647058,0.967741935483871,1.7647058823529411,-1,1.6470588235294117,0.8235294117647058,1.4705882352941178
2024,0,HOU,5.493562231759658,-0.026258476078465667,0.40171673819742487,1.1080366180248074,0.376,0.36363636363636365,6.697539797395082,12.335784313725487,3.7383966244725753,1.7464788732394365,0.7894736842105263,61.31578947368421,13.052631578947368,5.190632703368939,-0.04333795802066705,0.38783894823336074,1.1183220073501823,0.36363636363636365,0.5142857142857142,6.344927536231882,11.094907407407405,3.679316888045541,1.7302325581395348,64.05263157894737,13.894736842105264,-0.11406731229231531,4.5308641975308666,7.648351648351648,0.10526315789473684,0.05263157894736842,0.8780487804878049,1.894736842105263,0.95,2,2.303370786516854,6.285714285714284,0,0,1,1.6842105263157894,0.9428571428571428,1.736842105263158,1.8421052631578947,4.7784371909001,-0.18890999864401967,0.37091988130563797,1.046868787418791,0.3031674208144796,0.5,5.396774193548387,10.34659090909091,3.797953964194372,1.5303030303030303,1.7058823529411764,59.470588235294116,10,5.8078994614003605,0.0029726101149785498,0.4614003590664273,0.9896730590880567,0.39814814814814814,0.65,6.357142857142856,11.235119047619051,5.252707581227435,1.6923076923076923,65.52941176470588,14.352941176470589,0.05073806271679419,4.9589041095890405,5.637362637362637,0,0,0.9354838709677419,1.7058823529411764,1,1.411764705882353,4.5568181818181825,9.373333333333333,0,0.058823529411764705,1,1.6470588235294117,0.9777777777777777,2.588235294117647,-1.3529411764705883,4.706759443339958,-0.13822703121599939,0.3727634194831014,0.9828386904830461,0.39915966386554624,0.42857142857142855,5.624149659863946,10.254237288135593,3.4162679425837323,1.2722513089005236,1.3529411764705883,59.1764705882353,10.470588235294118,6.03311867525299,0.07397994824985049,0.4609015639374425,1.0771569549689426,0.45098039215686275,0.47368421052631576,7.117443868739207,11.961432506887054,4.797244094488188,2.1473684210526316,63.94117647058823,19.058823529411764,-0.1051872567574135,3.2982456140350873,10.132653061224492,0.058823529411764705,0,0.7777777777777778,1.2352941176470589,0.8620689655172413,1.4705882352941178,4.03409090909091,9.746268656716419,0,0,1,1.6470588235294117,0.9166666666666666,2.588235294117647,-2,1.263157894736842,1.5294117647058822,1.411764705882353
2024,0,WAS,5.025471698113207,-0.1056566041586872,0.40849056603773587,1.013142694316387,0.3548387096774194,0.5517241379310345,5.301564722617353,10.255528255528256,4.481792717086836,1.6130653266331658,1.8823529411764706,62.35294117647059,14.117647058823529,5.97745716862038,0.08474207230028519,0.43913435527502254,1.1524086488268364,0.4177777777777778,0.6190476190476191,7.011006289308178,11.684343434343432,4.587737843551797,2.2578947368421054,65.23529411764706,19.41176470588235,-0.11720194007168866,4.483870967741935,5.564814814814815,0,0,0.7916666666666666,1.1176470588235294,0.9142857142857143,1.8823529411764706,3.6133333333333355,1.9305555555555542,0,0,1,2.0588235294117645,0.9814814814814815,3.1176470588235294,-4.0588235294117645,4.960352422907488,-0.07769465407996894,0.4017621145374449,1.0028415607107086,0.3537117903930131,0.48,5.7265238879736415,10.997093023255815,4.079545454545455,1.4467005076142132,1.5294117647058822,66.76470588235294,11.882352941176471,5.281790437436417,-0.07471437540103823,0.3814852492370295,1.1094342861446604,0.32057416267942584,0.48,5.85945945945946,11.464285714285712,4.5327102803738315,1.583756345177665,57.8235294117647,12.705882352941176,-0.20769930917502244,3.862068965517241,11.135802469135802,0,0,0.8333333333333334,1.4705882352941178,0.8571428571428571,1.411764705882353,2.6385542168674703,4.4871794871794854,0,0,1,1.5294117647058822,0.9459459459459459,2.0588235294117645,-0.8235294117647058,5.173545966228898,-0.05701428564385499,0.424953095684803,0.9997713620057964,0.38839285714285715,0.5,5.79292929292929,10.52247191011236,4.394067796610169,1.723756906077348,1.411764705882353,62.705882352941174,12.235294117647058,5.805687203791469,0.0670764955461496,0.44075829383886256,1.1429444894165401,0.4177777777777778,0.7619047619047619,6.7915360501567426,11.3,4.29736211031175,2.1284916201117317,62.05882352941177,17.058823529411764,-0.02683082312160718,2.1269841269841274,9.826086956521742,0.058823529411764705,0,0.8484848484848485,1.6470588235294117,0.8620689655172413,1.4705882352941178,3.8730158730158726,8.139240506329113,0,0,1,1.588235294117647,0.9347826086956522,2.5294117647058822,-0.5294117647058824,1.0588235294117647,0.8823529411764706,1.1176470588235294
